"District","FIPS","Year","English Learner Status","Variable","Measure Type","Value"
"Weston School District","900183430","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Weston School District","900183430","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","5.8"
"Weston School District","900183430","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Weston School District","900183430","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","4.0"
"Westport School District","900183500","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Westport School District","900183500","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","2.0"
"Westport School District","900183500","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Westport School District","900183500","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","2.5"
"Westport School District","900183500","2013-2014","English Language Learner","Chronically Absent Students","Percent","10.9"
"Westport School District","900183500","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","2.7"
"Westport School District","900183500","2014-2015","English Language Learner","Chronically Absent Students","Percent","0.0"
"Westport School District","900183500","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","1.8"
"Westport School District","900183500","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Westport School District","900183500","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","2.4"
"Wethersfield School District","900384900","2011-2012","English Language Learner","Chronically Absent Students","Percent","5.6"
"Wethersfield School District","900384900","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","4.8"
"Wethersfield School District","900384900","2012-2013","English Language Learner","Chronically Absent Students","Percent","11.4"
"Wethersfield School District","900384900","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","9.3"
"Wethersfield School District","900384900","2013-2014","English Language Learner","Chronically Absent Students","Percent","7.7"
"Wethersfield School District","900384900","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","4.2"
"Wethersfield School District","900384900","2014-2015","English Language Learner","Chronically Absent Students","Percent","9.3"
"Wethersfield School District","900384900","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","3.7"
"Wethersfield School District","900384900","2015-2016","English Language Learner","Chronically Absent Students","Percent","6.5"
"Wethersfield School District","900384900","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","3.6"
"Willington School District","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Willington School District","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","4.3"
"Willington School District","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Willington School District","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","5.0"
"Willington School District","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Willington School District","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","4.4"
"Willington School District","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Willington School District","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","7.1"
"Willington School District","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Willington School District","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","4.3"
"Wilton School District","900186370","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Wilton School District","900186370","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","15.5"
"Wilton School District","900186370","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Wilton School District","900186370","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","16.8"
"Wilton School District","900186370","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Wilton School District","900186370","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","13.4"
"Wilton School District","900186370","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Wilton School District","900186370","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","4.1"
"Wilton School District","900186370","2015-2016","English Language Learner","Chronically Absent Students","Percent","0.0"
"Wilton School District","900186370","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","4.5"
"Winchester School District","900586440","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Winchester School District","900586440","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","11.1"
"Winchester School District","900586440","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Winchester School District","900586440","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","6.5"
"Winchester School District","900586440","2013-2014","English Language Learner","Chronically Absent Students","Percent","0.0"
"Winchester School District","900586440","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","9.1"
"Winchester School District","900586440","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
